count,country,region,city,geo_id,label,label_en,label_it,label_de,label_fr,type,scope_note,wikidata_description,tgn_uri,wikidata_uri,gnd,tgn,viaf,wikidata,number_of_results
1,Deutschland,Bayern,Pfünz,20010279,Pfünz,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7119347,,,http://vocab.getty.edu/tgn/7119347,,,1
1,Deutschland,Bayern,Planegg,20004432,Planegg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040744,,,http://vocab.getty.edu/tgn/1040744,,,1
1,Deutschland,Bayern,Plattling,20270435,Plattling,,,,,inhabited places,,"railway station in Plattling, Germany",http://vocab.getty.edu/tgn/1040746,http://www.wikidata.org/entity/Q801322,,http://vocab.getty.edu/tgn/1040746,,,1
1,Deutschland,Bayern,Pocking,20040138,Pocking,,,,,inhabited places,,municipality of Germany,http://vocab.getty.edu/tgn/1040754,http://www.wikidata.org/entity/Q279629,,http://vocab.getty.edu/tgn/1040754,,,1
1,Deutschland,Bayern,Pottenstein,20004485,Pottenstein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7012657,,,http://vocab.getty.edu/tgn/7012657,,,1
1,Deutschland,Bayern,Pretzfeld,20004496,Pretzfeld,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7012659,,,http://vocab.getty.edu/tgn/7012659,,,1
1,Deutschland,Bayern,Prien am Chiemsee,20004504,Prien am Chiemsee,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040777,,,http://vocab.getty.edu/tgn/1040777,,,1
1,Deutschland,Bayern,Puchhof,20907862,Puchhof,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7110875,,,http://vocab.getty.edu/tgn/7110875,,,1
1,Deutschland,Bayern,Pöring (Landsberg am Lech),20004452,Pöring,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7121325,,https://d-nb.info/gnd/4419632-5,,,,1
1,Deutschland,Bayern,Pörnbach,20004453,Pörnbach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040688,,,http://vocab.getty.edu/tgn/1040688,,,1
1,Deutschland,Bayern,Ramsau bei Berchtesgaden,20004563,Ramsau bei Berchtesgaden,,,,,,,"municipality in Berchtesgadener Land, Upper Bavaria, Bavaria, Germany",,http://www.wikidata.org/entity/Q253472,,,,,1
1,Deutschland,Bayern,Rechtis,20006013,Rechtis,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7109620,,,http://vocab.getty.edu/tgn/7109620,,,1
1,Deutschland,Bayern,Regenpeilstein,20004812,Regenpeilstein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7108890,,,http://vocab.getty.edu/tgn/7108890,,,1
1,Deutschland,Bayern,Rehbichel,20004631,Rehbichel,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7108449,,,http://vocab.getty.edu/tgn/7108449,,,1
1,Deutschland,Bayern,Reichenberg Kreis Würzburg,20907112,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Reichenschwand,20010440,Reichenschwand,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7110720,,,http://vocab.getty.edu/tgn/7110720,,,1
1,Deutschland,Bayern,Reichersbeuern,20004652,Reichersbeuren,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7110705,,,http://vocab.getty.edu/tgn/7110705,,,1
1,Deutschland,Bayern,Reischach Kreis Altötting,20907132,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Reusch (Weigenheim),20004707,Reusch,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7113313,,,,,,1
1,Deutschland,Bayern,Reutenen (Wasserburg <Bodensee>),20004709,Reutenen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7076362,,,,,,1
1,Deutschland,Bayern,Rhön,00260600,Rhön,,,,,mountains,,,http://vocab.getty.edu/tgn/1109532,,,http://vocab.getty.edu/tgn/1109532,,,1
1,Deutschland,Bayern,Ried (Oberbayern),20004745,Ried,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7111199,,,,,,1
1,Deutschland,Bayern,Ried Kreis Aichach-Friedberg,20390466,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Riedern Kreis Miltenberg,20907198,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Riedhirsch,20004764,Riedhirsch,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7114186,,,http://vocab.getty.edu/tgn/7114186,,,1
1,Deutschland,Bayern,Riedis,20030299,Riedis,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7114146,,,http://vocab.getty.edu/tgn/7114146,,,1
1,Deutschland,Bayern,Riegsee,20320179,Riegsee,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7113709,,,http://vocab.getty.edu/tgn/7113709,,,1
1,Deutschland,Bayern,Rinchnach,20004779,Rinchnach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040919,,https://d-nb.info/gnd/4117022-2,http://vocab.getty.edu/tgn/1040919,,,1
1,Deutschland,Bayern,Roding,00070474,Roding,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040935,,,http://vocab.getty.edu/tgn/1040935,,,1
1,Deutschland,Bayern,Rotthof (Ruhstorf an der Rott),21080018,Rotthof,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7100590,,https://d-nb.info/gnd/4549193-8,http://vocab.getty.edu/tgn/7100590,,,1
1,Deutschland,Bayern,Ruhstorf an der Rott,20004954,Ruhstorf an der Rott,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1040972,,,http://vocab.getty.edu/tgn/1040972,,,1
1,Deutschland,Bayern,Rückersbach,20004934,Rückersbach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7103531,,,http://vocab.getty.edu/tgn/7103531,,,1
1,Deutschland,Bayern,Saal an der Donau,20080013,Saal an der Donau,,,,,inhabited places,,municipality and village in Germany,http://vocab.getty.edu/tgn/1040998,http://www.wikidata.org/entity/Q503854,,http://vocab.getty.edu/tgn/1040998,,,1
1,Deutschland,Bayern,Salmdorf,20005002,Salmdorf,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7101871,,,http://vocab.getty.edu/tgn/7101871,,,1
1,Deutschland,Bayern,Sandersdorf (Altmannstein),20005020,Sandersdorf,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041019,,https://d-nb.info/gnd/4118357-5,http://vocab.getty.edu/tgn/1041019,,,1
1,Deutschland,Bayern,Sankt Alban (Rieden am Ammersee),20005025,Sankt Alban,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7103221,,,,,,1
1,Deutschland,Bayern,Sankt Anton (Garmisch-Partenkirchen),20005029,Sankt Anton,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7103202,,,,,,1
1,Deutschland,Bayern,Sankt Helena,20005038,Sankt Helena,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7102975,,,,,,1
1,Deutschland,Bayern,Sankt Valentin,20010687,Sankt Valentin,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7102495,,,,,,1
1,Deutschland,Bayern,Schambach (Straßkirchen),20005087,Schambach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7105826,,,,,,1
1,Deutschland,Bayern,Schauenstein,00071415,Schauenstein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7104623,,,http://vocab.getty.edu/tgn/7104623,,,1
1,Deutschland,Bayern,Scheffau (Markt Scheidegg),20005106,Scheffau,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7104166,,,,,,1
1,Deutschland,Bayern,Scheuern (Abensberg),20005119,Scheuern,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7105989,,,,,,1
1,Deutschland,Bayern,Schiltberg,20330486,Schiltberg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7104583,,,http://vocab.getty.edu/tgn/7104583,,,1
1,Deutschland,Bayern,Schmidmühlen,20907883,Schmidmühlen,,,,,inhabited places,,market municipality in Landkreis Amberg-Sulzbach in Germany,http://vocab.getty.edu/tgn/1041121,http://www.wikidata.org/entity/Q516827,,http://vocab.getty.edu/tgn/1041121,,,1
1,Deutschland,Bayern,Schnaitsee,20360169,Schnaitsee,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041126,,,http://vocab.getty.edu/tgn/1041126,,,1
1,Deutschland,Bayern,Schorn (Markt Pöttmes),20005229,Schorn,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7093321,,,,,,1
1,Deutschland,Bayern,Schorndorf Kreis Cham,20010850,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Schwabmünchen,20005262,Schwabmünchen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041151,,,http://vocab.getty.edu/tgn/1041151,,,1
1,Deutschland,Bayern,Schwaighof (Tegernsee),20005267,Schwaighof,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7093265,,,,,,1
1,Deutschland,Bayern,Schwandorf (Oberpfalz),20005272,Schwandorf in Bayern,,,,,inhabited places,,"town in Upper Palatinate, administrative centre of Schwandorf municipality",http://vocab.getty.edu/tgn/1041159,http://www.wikidata.org/entity/Q32290942,,,,,1
1,Deutschland,Bayern,Schwimbach,20907950,Schwimbach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7095671,,,http://vocab.getty.edu/tgn/7095671,,,1
1,Deutschland,Bayern,Schöllang (Oberstdorf),20005187,Schöllang,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7092942,,https://d-nb.info/gnd/4106596-7,http://vocab.getty.edu/tgn/7092942,,,1
1,Deutschland,Bayern,Schönau (Tuntenhausen),20005191,Schönau an der Brend,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7096110,,,,,,1
1,Deutschland,Bayern,Seefeld (Oberalting-Seefeld),20004058,Seefeld,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7094311,,,,,,1
1,Deutschland,Bayern,Seeshaupt,20005333,Seeshaupt,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041196,,,http://vocab.getty.edu/tgn/1041196,,,1
1,Deutschland,Bayern,Seligenporten,20005351,Seligenporten,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7099013,,,http://vocab.getty.edu/tgn/7099013,,,1
1,Deutschland,Bayern,Selmnau,20005354,Selmnau,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7098762,,,http://vocab.getty.edu/tgn/7098762,,,1
1,Deutschland,Bayern,Seußling,20010950,Seußling,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7097601,,,http://vocab.getty.edu/tgn/7097601,,,1
1,Deutschland,Bayern,Sigiswang,20005379,Sigiswang,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7098955,,,http://vocab.getty.edu/tgn/7098955,,,1
1,Deutschland,Bayern,Simbach am Inn,20110095,Simbach am Inn,,,,,inhabited places,,"city in Bavaria, Germany",http://vocab.getty.edu/tgn/1041230,http://www.wikidata.org/entity/Q253236,,http://vocab.getty.edu/tgn/1041230,,,1
1,Deutschland,Bayern,Simmerberg,20005390,Simmerberg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041233,,,http://vocab.getty.edu/tgn/1041233,,,1
1,Deutschland,Bayern,Sonderdorf,20005428,Sonderdorf,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7098890,,,http://vocab.getty.edu/tgn/7098890,,,1
1,Deutschland,Bayern,Soyen-Neuberg,20030312,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Sparneck,20011019,Sparneck,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041264,,,http://vocab.getty.edu/tgn/1041264,,,1
1,Deutschland,Bayern,Stachesried,20005478,Stachesried,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7097174,,,http://vocab.getty.edu/tgn/7097174,,,1
1,Deutschland,Bayern,Stadtprozelten,20005486,Stadtprozelten,,,,,inhabited places,,"municipality in Bavaria, Germany",http://vocab.getty.edu/tgn/7012719,http://www.wikidata.org/entity/Q502939,,http://vocab.getty.edu/tgn/7012719,,,1
1,Deutschland,Bayern,Stein (Gefrees),20011054,Stein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7070459,,,,,,1
1,Deutschland,Bayern,Steinbach Kreis Lohr am Main,20003235,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Steingaden (Kreis Weilheim-Schongau),20005524,Steingaden,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7012724,,,,,,1
1,Deutschland,Bayern,Steinheim (Dillingen an der Donau),21080014,Steinheim,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7012344,,https://d-nb.info/gnd/4536144-7,,,,1
1,Deutschland,Bayern,Steinsfeld Kreis Ansbach,20011080,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Steppach (Pommersfelden),20011085,Steppach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7065507,,,,,,1
1,Deutschland,Bayern,Stepperg,20005540,Stepperg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7065502,,,http://vocab.getty.edu/tgn/7065502,,,1
1,Deutschland,Bayern,Stetten Kreis Rhön-Grabfeld,20164482,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Stettenhofen,20005551,Stettenhofen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7066998,,,http://vocab.getty.edu/tgn/7066998,,,1
1,Deutschland,Bayern,Straubing,00260520,Straubing,,,,,inhabited places,,"independent city in Lower Bavaria, southern Germany",http://vocab.getty.edu/tgn/7004413,http://www.wikidata.org/entity/Q7027,,http://vocab.getty.edu/tgn/7004413,,,1
1,Deutschland,Bayern,Streitau,20011122,Streitau,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7073463,,,,,,1
1,Deutschland,Bayern,Strössendorf,20011127,Strössendorf,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7072310,,,http://vocab.getty.edu/tgn/7072310,,,1
1,Deutschland,Bayern,Stöckach (Igensdorf),20005560,Stöckach,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7066754,,,,,,1
1,Deutschland,Bayern,Sulzdorf an der Lederhecke,20140789,Sulzdorf an der Lederhecke,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7072254,,,http://vocab.getty.edu/tgn/7072254,,,1
1,Deutschland,Bayern,Tapfheim,20912706,Tapfheim,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7072655,,https://d-nb.info/gnd/4251061-2,http://vocab.getty.edu/tgn/7072655,,,1
1,Deutschland,Bayern,Taufkirchen (Vils),20005634,Taufkirchen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041390,http://www.wikidata.org/entity/Q33505688,,,,,1
1,Deutschland,Bayern,Taufkirchen Kreis Mühldorf,20908483,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Tegernsee,20913701,Tegernsee,,,Tegernsee,,lakes,"The lake of Tegernsee is located south-southeast of Munich, in the foothills of Alps at an altitude of 2382 feet. It measures 3.5 square miles in area and has a maximum depth of 236 feet. It is a popular site for winter and summer sports and has three major resorts on its shores: Tegernsee village, Bad-Wiessee, and Rottach-Egern. ",,http://vocab.getty.edu/tgn/1118366,,,http://vocab.getty.edu/tgn/1118366,,,1
1,Deutschland,Bayern,Teisendorf,20005641,Teisendorf,,,,,inhabited places,,market municipality of Germany,http://vocab.getty.edu/tgn/1041394,http://www.wikidata.org/entity/Q681864,,http://vocab.getty.edu/tgn/1041394,,,1
1,Deutschland,Bayern,Thaining,20005654,Thaining,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7073082,,,http://vocab.getty.edu/tgn/7073082,,,1
1,Deutschland,Bayern,Thankirchen,20001051,Thankirchen,,,,,,,,,http://www.wikidata.org/entity/Q108651171,,,,,1
1,Deutschland,Bayern,Thurn (Heroldsbach),20005681,Thurn,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7069450,,,,,,1
1,Deutschland,Bayern,Thurnau,00030308,Thurnau,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041418,,,http://vocab.getty.edu/tgn/1041418,,,1
1,Deutschland,Bayern,Traunstein,00260614,Traunstein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7004676,,,http://vocab.getty.edu/tgn/7004676,,,1
1,Deutschland,Bayern,Traunstein (Kreis Traunstein),00260614,Traunstein,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7004676,,,http://vocab.getty.edu/tgn/7004676,,,1
1,Deutschland,Bayern,Tuntenhausen,20005760,Tuntenhausen,,,,,inhabited places,,municipality of Germany,http://vocab.getty.edu/tgn/1041460,http://www.wikidata.org/entity/Q545218,https://d-nb.info/gnd/4119750-1,http://vocab.getty.edu/tgn/1041460,,,1
1,Deutschland,Bayern,Tutzing,20005763,Tutzing,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7004707,,,http://vocab.getty.edu/tgn/7004707,,,1
1,Deutschland,Bayern,Türkheim Kreis Unterallgäu,20005757,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Tüßling,20912832,Tuszshing,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7065927,,,http://vocab.getty.edu/tgn/7065927,,,1
1,Deutschland,Bayern,Unterelchingen,20005804,Unterelchingen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041485,,,http://vocab.getty.edu/tgn/1041485,,,1
1,Deutschland,Bayern,Untergrainau,20000110,Untergrainau,,,,,neighborhoods,,,http://vocab.getty.edu/tgn/7064736,,,http://vocab.getty.edu/tgn/7064736,,,1
1,Deutschland,Bayern,Unterschondorf,20005225,Unterschondorf,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7090590,,,http://vocab.getty.edu/tgn/7090590,,,1
1,Deutschland,Bayern,Unterthingau,20060085,Unter-Thingau,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041499,,,http://vocab.getty.edu/tgn/1041499,,,1
1,Deutschland,Bayern,Vilsheim,20000880,Vilsheim,,,,,inhabited places,,municipality of Germany,http://vocab.getty.edu/tgn/1041556,http://www.wikidata.org/entity/Q526491,,http://vocab.getty.edu/tgn/1041556,,,1
1,Deutschland,Bayern,Waging am See,20909126,Waging am See,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7004674,,,http://vocab.getty.edu/tgn/7004674,,,1
1,Deutschland,Bayern,Walleshausen,20005885,Walleshausen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/4012012,,,http://vocab.getty.edu/tgn/4012012,,,1
1,Deutschland,Bayern,Waltenhofen (Kreis Oberallgäu),20005276,Waltenhofen,,,,,inhabited places,,"municipality in the district of Oberallgäu, Bavaria, Germany",http://vocab.getty.edu/tgn/1041654,http://www.wikidata.org/entity/Q534810,,,,,1
1,Deutschland,Bayern,Wassertrüdingen,20005926,Wassertrüdingen,,,,,inhabited places,,town in Germany,http://vocab.getty.edu/tgn/1041682,http://www.wikidata.org/entity/Q502762,,http://vocab.getty.edu/tgn/1041682,,,1
1,Deutschland,Bayern,Watterbach (Kirchzell),20100126,Watterbach,,,,,inhabited places,,human settlement in Germany,http://vocab.getty.edu/tgn/7088700,http://www.wikidata.org/entity/Q33093362,https://d-nb.info/gnd/4119002-6,,,,1
1,Deutschland,Bayern,Wehringen,20005943,Wehringen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7086894,,,http://vocab.getty.edu/tgn/7086894,,,1
1,Deutschland,Bayern,Weihenstephan (Freising),20909234,Weihenstephan,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7089120,,,,,,1
1,Deutschland,Bayern,Weildorf Kreis Berchtesgadener Land,20005969,,,,,,,,,,,,,,,0
1,Deutschland,Bayern,Weyarn,20006089,Weyarn,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7004697,,https://d-nb.info/gnd/4108098-1,http://vocab.getty.edu/tgn/7004697,,,1
1,Deutschland,Bayern,Windberg (Kreis Straubing-Bogen),20006160,Windberg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/4012296,,https://d-nb.info/gnd/4066261-5,,,,1
1,Deutschland,Bayern,Winkel (Oberstdorf),20004156,Winkel,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7081106,,,,,,1
1,Deutschland,Bayern,Wittislingen,20006211,Wittislingen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/1041859,,,http://vocab.getty.edu/tgn/1041859,,,1
1,Deutschland,Bayern,Witzighausen,20006218,Witzighausen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/4012329,,,http://vocab.getty.edu/tgn/4012329,,,1
1,Deutschland,Bayern,Wonsees,20011608,Wonsees,,,,,inhabited places,,market municipality of Germany,http://vocab.getty.edu/tgn/7081003,http://www.wikidata.org/entity/Q503602,,http://vocab.getty.edu/tgn/7081003,,,1
1,Deutschland,Bayern,Woringen,20006269,Woringen,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7080771,,,http://vocab.getty.edu/tgn/7080771,,,1
1,Deutschland,Bayern,Wörth an der Isar,20909521,Wörth an der Isar,,,,,inhabited places,,municipality of Germany,http://vocab.getty.edu/tgn/1041591,http://www.wikidata.org/entity/Q528579,,http://vocab.getty.edu/tgn/1041591,,,1
1,Deutschland,Bayern,Zaumberg,20006309,Zaumberg,,,,,inhabited places,,,http://vocab.getty.edu/tgn/7080458,,,http://vocab.getty.edu/tgn/7080458,,,1
1,Deutschland,Berlin,Berlin & Fiesole,00000301,Berlin,Berlin,Berlino,Berlin,,inhabited places,"The city of Berlin, coextensive with the state of Berlin, lies on both sides of the Spree River in its wide glacial valley in the center of unified Germany. Comprises 12 bezirke (boroughs), each of which contains a number of localities that may have historic roots in older municipalities that predate the formation of Greater Berlin in 1920. The area was originally two Wendish villages, Kölln and Berlin, were founded there in the 13th century, merged in the 14th century, and was named Berlin by the Hohenzollerns. It was strategically located at the center of the canal system of the Oder and Spree Rivers. Severely damaged in World War II; after the war, was divided into four occupation zones, each governed by one of the Allies. The Soviet-ruled East Berlin, together with the rest of East Germany, and West Berlin, a western enclave within East Germany, were governed separately from 1949. A concrete wall physically divided the city in 1961. The Berlin Wall and the political separation of the two parts of the city ended in 1989 as the communist eastern government collapsed. In 1990 the united Berlin became once again the capital of a united Germany. The largest city in Germany, its 2011 estimated population was 3.5 million.","federated state, capital and largest city of Germany",http://vocab.getty.edu/tgn/7003712,http://www.wikidata.org/entity/Q64,https://d-nb.info/gnd/4005728-8,http://vocab.getty.edu/tgn/7003712,,,0
